stock_code,company_name,market_cap,bs_securities_assets,pl_dividend_income,current_net_sales,operating_income,asset_ratio,dividend_ratio,operating_margin,sales_growth_rate
9735,セコム株式会社,2479511315944.0,435635000000.0,1012000000.0,1199942000000.0,144297000000.0,0.18,0.0,12.03,3.91
9502,中部電力株式会社,1381834000000.0,3015980000000.0,1143000000.0,0.0,242045000000.0,2.18,0.0,0.0,0.0
4849,エン・ジャパン株式会社,83870892000.0,4661000000.0,2000000.0,65678000000.0,5892000000.0,0.06,0.0,8.97,-2.93
7462,株式会社ＣＡＰＩＴＡ,1755397000.0,3545000.0,0.0,3369499000.0,79449000.0,0.0,0.0,2.36,10.68
6257,株式会社藤商事,24154752500.0,9719000000.0,150000000.0,34597000000.0,3192000000.0,0.4,0.02,9.23,-6.45
5284,ヤマウホールディングス株式会社,13179540000.0,499110000.0,19493000.0,22837611000.0,3565808000.0,0.04,0.04,15.61,15.66
4326,株式会社インテージホールディングス,76768974000.0,5920277000.0,59716000.0,63279218000.0,3289989000.0,0.08,0.01,5.2,3.08
4221,大倉工業株式会社,52262940000.0,10341000000.0,344000000.0,81192000000.0,4564000000.0,0.2,0.03,5.62,2.95
5440,共英製鋼株式会社,99271092030.0,17526000000.0,334000000.0,322849000000.0,15332000000.0,0.18,0.02,4.75,0.58
6361,株式会社荏原製作所,1313853392500.0,2078000000.0,25424000000.0,358668000000.0,28998000000.0,0.0,12.23,8.08,9.06
1884,日本道路株式会社,110260514000.0,1947000000.0,37000000.0,164294000000.0,9895000000.0,0.02,0.02,6.02,2.35
7414,小野建株式会社,35096831000.0,3032000000.0,53000000.0,271942000000.0,6810000000.0,0.09,0.02,2.5,-3.54
7088,株式会社フォーラムエンジニアリング,63996201600.0,10000000.0,0.0,34688000000.0,4201000000.0,0.0,0.0,12.11,10.9
4360,株式会社マナック・ケミカル・パートナーズ,4321125000.0,1520000000.0,50000000.0,9304000000.0,603000000.0,0.35,0.03,6.48,-3.94
3399,株式会社丸千代山岡家,60841220000.0,62953000.0,0.0,34585110000.0,3708375000.0,0.0,0.0,10.72,30.54
4973,日本高純度化学株式会社,19597056000.0,5974602000.0,188064000.0,12611218000.0,502648000.0,0.3,0.03,3.99,10.43
6054,株式会社リブセンス,4167680000.0,66166000.0,0.0,6320314000.0,109445000.0,0.02,0.0,1.73,11.78
3286,トラストホールディングス株式会社,4632005000.0,69847000.0,1869000.0,13694050000.0,675671000.0,0.02,0.03,4.93,2.05
1893,五洋建設株式会社,268537612682.73926,22475000000.0,342000000.0,727491000000.0,21697000000.0,0.08,0.02,2.98,17.77
3156,株式会社レスター,79480296000.0,3477000000.0,45000000.0,561001000000.0,14174000000.0,0.04,0.01,2.53,9.47
2668,タビオ株式会社,8169842120.0,387450000.0,6843000.0,16852068000.0,739778000.0,0.05,0.02,4.39,3.89
8343,株式会社秋田銀行,57083415000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6918,株式会社アバールデータ,15979555290.0,2677284000.0,105195000.0,10980379000.0,1420666000.0,0.17,0.04,12.94,-12.72
3079,ディーブイエックス株式会社,9885260000.0,323874000.0,3392000.0,50321644000.0,537458000.0,0.03,0.01,1.07,9.75
7791,ドリームベッド株式会社,3367937020.0,172628000.0,4331000.0,11509308000.0,595148000.0,0.05,0.03,5.17,18.55
7885,タカノ株式会社,11539214000.0,3607813000.0,52672000.0,23969636000.0,451224000.0,0.31,0.01,1.88,-4.78
2798,株式会社ワイズテーブルコーポレーション,9733578400.0,208355000.0,0.0,12120830000.0,118970000.0,0.02,0.0,0.98,7.41
9264,ポエック株式会社,8068662610.0,273311000.0,230463000.0,8371947000.0,555232000.0,0.03,0.84,6.63,18.71
2483,株式会社翻訳センター,6434790000.0,346316000.0,0.0,11210147000.0,890488000.0,0.05,0.0,7.94,-0.83
4356,応用技術株式会社,9009676800.0,0.0,0.0,7837811000.0,937663000.0,0.0,0.0,11.96,5.64
7505,扶桑電通株式会社,20374788460.0,7217184000.0,145386000.0,46778454000.0,1865543000.0,0.35,0.02,3.99,13.71
6612,バルミューダ株式会社,7281104000.0,0.0,0.0,12462000000.0,12000000.0,0.0,0.0,0.1,-4.22
7416,株式会社はるやまホールディングス,12116475000.0,567654000.0,12049000.0,36135998000.0,625676000.0,0.05,0.02,1.73,0.61
7936,株式会社アシックス,2758438624000.0,3513000000.0,167000000.0,678526000000.0,100111000000.0,0.0,0.05,14.75,18.94
6023,ダイハツインフィニアース株式会社,71471400000.0,1472000000.0,54000000.0,88781000000.0,7634000000.0,0.02,0.04,8.6,8.57
7214,ＧＭＢ株式会社,4396672548.0,997123000.0,241871000.0,103712142000.0,1943063000.0,0.23,0.24,1.87,7.71
2408,株式会社ＫＧ情報,4579362000.0,57420000.0,2070000.0,0.0,304708000.0,0.01,0.04,0.0,0.0
6810,マクセル株式会社,86915556000.0,9667000000.0,219000000.0,129806000000.0,9318000000.0,0.11,0.02,7.18,0.52
9639,三協フロンテア株式会社,47062340000.0,87000000.0,9000000.0,56092000000.0,8021000000.0,0.0,0.1,14.3,7.11
8089,ナイス株式会社,20682351462.0,10514000000.0,209000000.0,243054000000.0,4628000000.0,0.51,0.02,1.9,7.61
6141,ＤＭＧ森精機株式会社,472426240000.0,1916000000.0,20367000000.0,106045000000.0,0.0,0.0,10.63,0.0,-22.38
7740,株式会社タムロン,40940000000.0,6699000000.0,130000000.0,88475000000.0,19201000000.0,0.16,0.02,21.7,23.87
4565,ネクセラファーマ株式会社,78035680744.0,0.0,0.0,6581000000.0,0.0,0.0,0.0,0.0,31.23
6998,日本タングステン株式会社,6351600640.0,1730000000.0,28000000.0,12392000000.0,689000000.0,0.27,0.02,5.56,8.09
7259,株式会社アイシン,1528650662829.0,121975000000.0,83072000000.0,2431018000000.0,25491000000.0,0.08,0.68,1.05,-2.14
3521,エコナックホールディングス株式会社,4181628000.0,0.0,0.0,1980519000.0,341468000.0,0.0,0.0,17.24,4.64
5476,日本高周波鋼業株式会社,5830983949.0,861000000.0,82000000.0,36774000000.0,62000000.0,0.15,0.1,0.17,0.44
3461,株式会社パルマ,3565412703.0,5448000.0,0.0,2810817000.0,123693000.0,0.0,0.0,4.4,19.4
7083,ＡＨＣグループ株式会社,2008316352.0,89177000.0,0.0,6268694000.0,144933000.0,0.04,0.0,2.31,5.98
5280,ヨシコン株式会社,17899422792.0,2985654000.0,148465000.0,27474927000.0,4678515000.0,0.17,0.05,17.03,14.89
9828,株式会社Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,69461150000.0,37000000.0,73000000.0,67472000000.0,6792000000.0,0.0,1.97,10.07,9.11
2811,カゴメ株式会社,266260696000.0,11501000000.0,3702000000.0,157724000000.0,10237000000.0,0.04,0.32,6.49,9.57
4337,ぴあ株式会社,45686288534.0,1125000000.0,8000000.0,45362000000.0,2636000000.0,0.02,0.01,5.81,14.59
6707,サンケン電気株式会社,208514682480.0,15632000000.0,33000000.0,121619000000.0,0.0,0.07,0.0,0.0,-48.3
3941,レンゴー株式会社,234707397017.57812,156961000000.0,2568000000.0,993251000000.0,37408000000.0,0.67,0.02,3.77,10.26
9057,遠州トラック株式会社,23807630000.0,357000000.0,9000000.0,0.0,3239000000.0,0.01,0.03,0.0,0.0
3323,レカム株式会社,7023571675.0,26199000.0,0.0,0.0,74008000.0,0.0,0.0,0.0,0.0
4047,関東電化工業株式会社,49259418800.0,8181000000.0,445000000.0,62351000000.0,4272000000.0,0.17,0.05,6.85,-3.73
5018,株式会社ＭＯＲＥＳＣＯ,12101856000.0,654000000.0,25000000.0,34374000000.0,1391000000.0,0.05,0.04,4.05,7.8
5892,株式会社ｙｕｔｏｒｉ,21183921000.0,0.0,0.0,8306109000.0,671475000.0,0.0,0.0,8.08,92.26
7694,株式会社いつも,6870210464.0,158055000.0,0.0,13940858000.0,74434000.0,0.02,0.0,0.53,0.57
5983,イワブチ株式会社,7150000000.0,2872489000.0,62296000.0,12642063000.0,878618000.0,0.4,0.02,6.95,7.42
6310,井関農機株式会社,31282575473.0,9864000000.0,351000000.0,168425000000.0,1920000000.0,0.32,0.04,1.14,-0.88
3300,株式会社アンビションＤＸホールディングス,16003964400.0,18103000.0,253370000.0,42065394000.0,2726317000.0,0.0,14.0,6.48,16.08
2980,ＳＲＥホールディングス株式会社,50162395650.0,45000000.0,0.0,26690860000.0,3107982000.0,0.0,0.0,11.64,10.21
5357,株式会社　ヨータイ,33309800000.0,3085052000.0,100887000.0,29305404000.0,3484446000.0,0.09,0.03,11.89,0.61
7841,株式会社遠藤製作所,10526715000.0,791004000.0,4594000.0,17416558000.0,1546863000.0,0.08,0.01,8.88,10.87
3105,日清紡ホールディングス株式会社,158972765734.0088,69917000000.0,1251000000.0,494746000000.0,16581000000.0,0.44,0.02,3.35,-8.59
4442,バルテス・ホールディングス株式会社,9009000000.0,213612000.0,0.0,10795074000.0,940888000.0,0.02,0.0,8.72,4.18
5901,東洋製罐グループホールディングス株式会社,489322838000.0,167035000000.0,3075000000.0,922516000000.0,34204000000.0,0.34,0.02,3.71,-2.96
8877,エスリード株式会社,71992368000.0,499971000.0,20270000.0,94765891000.0,14548226000.0,0.01,0.04,15.35,18.03
3577,東海染工株式会社,3148013492.0,2696944000.0,77161000.0,14347362000.0,419711000.0,0.86,0.03,2.93,8.57
3911,株式会社Ａｉｍｉｎｇ,11396093200.0,0.0,0.0,17086858000.0,0.0,0.0,0.0,0.0,-6.11
9348,株式会社ｉｓｐａｃｅ,60234865710.0,0.0,0.0,4743238000.0,0.0,0.0,0.0,0.0,101.24
2792,株式会社ハニーズホールディングス,40399200000.0,940299000.0,4470000.0,56571603000.0,6970823000.0,0.02,0.0,12.32,3.07
4570,株式会社免疫生物研究所,4601407460.0,95058000.0,0.0,969533000.0,209345000.0,0.02,0.0,21.59,18.71
6196,株式会社ストライク,72868563000.0,808702000.0,3530000.0,18138469000.0,6772460000.0,0.01,0.0,37.34,31.19
3071,株式会社ストリーム,3194800000.0,10318000.0,0.0,30296973000.0,260666000.0,0.0,0.0,0.86,10.37
9242,メディア総研株式会社,1637529300.0,110000000.0,0.0,1155112000.0,189706000.0,0.07,0.0,16.42,20.92
3168,株式会社ＭＥＲＦ,7942808800.0,481238000.0,9827000.0,82070144000.0,1450302000.0,0.06,0.02,1.77,-2.98
9278,ブックオフグループホールディングス株式会社,29115099000.0,305000000.0,5000000.0,111657000000.0,3051000000.0,0.01,0.02,2.73,9.64
8386,株式会社百十四銀行,135849350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530,久光製薬株式会社,342277713005.0,60222000000.0,1245000000.0,156006000000.0,18895000000.0,0.18,0.02,12.11,10.09
4765,ＳＢＩグローバルアセットマネジメント株式会社,56942736000.0,7702904000.0,123188000.0,11568990000.0,2269274000.0,0.14,0.02,19.62,14.12
4416,株式会社Ｔｒｕｅ　Ｄａｔａ,4466431200.0,7485000.0,0.0,1554285000.0,48468000.0,0.0,0.0,3.12,-2.43
3753,株式会社フライトソリューションズ,2809803500.0,0.0,0.0,3063284000.0,144668000.0,0.0,0.0,4.72,80.88
6706,電気興業株式会社,23162500000.0,2988000000.0,113000000.0,32582000000.0,935000000.0,0.13,0.04,2.87,12.88
9404,日本テレビホールディングス株式会社,830775729920.0,567732000000.0,2395000000.0,461915000000.0,54917000000.0,0.68,0.0,11.89,9.06
6197,株式会社ソラスト,39696811267.0,409000000.0,0.0,137435000000.0,7017000000.0,0.01,0.0,5.11,1.7
3315,日本コークス工業株式会社,26304363000.0,1292000000.0,30000000.0,99045000000.0,2775000000.0,0.05,0.02,2.8,-26.72
5101,横浜ゴム株式会社,707867075000.0,23828000000.0,43814000000.0,458857000000.0,61565000000.0,0.03,1.84,13.42,9.81
4165,株式会社プレイド,46766216544.0,49914000.0,0.0,10992713000.0,260915000.0,0.0,0.0,2.37,27.32
6317,株式会社北川鉄工所,13442450000.0,4323000000.0,120000000.0,57280000000.0,1872000000.0,0.32,0.03,3.27,-6.96
9978,株式会社文教堂グループホールディングス,2255825000.0,69313000.0,0.0,14925191000.0,31516000.0,0.03,0.0,0.21,-3.53
3133,株式会社海帆,36783267949.0,0.0,5797000.0,2791353000.0,113201000.0,0.0,0.0,4.06,14.27
5990,株式会社スーパーツール,4696510000.0,421109000.0,14311000.0,5241224000.0,377003000.0,0.09,0.03,7.19,-10.46
2371,株式会社カカクコム,523791857750.0,4669000000.0,13000000.0,70776000000.0,27551000000.0,0.01,0.0,38.93,18.51
6788,株式会社日本トリム,38609238800.0,1306584000.0,104923000.0,22463830000.0,3285636000.0,0.03,0.08,14.63,10.04
1948,株式会社弘電社,21169200000.0,1440000000.0,40000000.0,39264000000.0,3081000000.0,0.07,0.03,7.85,12.61
6731,株式会社ピクセラ,1864238768.0,0.0,0.0,1163136000.0,0.0,0.0,0.0,0.0,-19.85
6195,株式会社ホープ,3556612800.0,5792000.0,0.0,3140691000.0,291628000.0,0.0,0.0,9.29,22.99
6060,こころネット株式会社,3939177500.0,315026000.0,0.0,10117968000.0,746951000.0,0.08,0.0,7.38,0.82
6455,株式会社モリタホールディングス,104908648000.0,14298000000.0,310000000.0,111743000000.0,13733000000.0,0.14,0.02,12.29,17.37
9936,株式会社王将フードサービス,257426730000.0,4894000000.0,87000000.0,111033000000.0,10904000000.0,0.02,0.02,9.82,9.5
6775,株式会社ＴＢグループ,1805484000.0,232446000.0,0.0,2329863000.0,3168000.0,0.13,0.0,0.14,1.09
4901,富士フイルムホールディングス株式会社,3760240171000.0,45276000000.0,1388000000.0,0.0,1180000000.0,0.01,0.03,0.0,0.0
2445,株式会社タカミヤ,15186710000.0,532000000.0,15000000.0,43827000000.0,2061000000.0,0.04,0.03,4.7,-0.68
4384,ラクスル株式会社,73008011948.0,7524000000.0,1000000.0,51121000000.0,2523000000.0,0.1,0.0,4.94,24.63
9960,東テク株式会社,117457236000.0,15055000000.0,400000000.0,155958000000.0,14691000000.0,0.13,0.03,9.42,10.82
8142,株式会社トーホー,34522620000.0,2369000000.0,49000000.0,246465000000.0,7496000000.0,0.07,0.02,3.04,0.63
4331,株式会社テイクアンドギヴ・ニーズ,13245112980.0,15000000.0,200000000.0,47668000000.0,4104000000.0,0.0,13.33,8.61,1.38
4574,大幸薬品株式会社,14026421300.0,461000000.0,401000000.0,6292000000.0,629000000.0,0.03,0.87,10.0,2.81
5949,ユニプレス株式会社,47030196785.0,8309000000.0,145000000.0,330045000000.0,12198000000.0,0.18,0.02,3.7,-1.5
8706,極東証券株式会社,46644517000.0,28903000000.0,918000000.0,0.0,2691000000.0,0.62,0.03,0.0,0.0
4394,株式会社エクスモーション,2560329300.0,0.0,0.0,1284756000.0,155544000.0,0.0,0.0,12.11,16.22
3020,アプライド株式会社,9393620000.0,33000000.0,0.0,47288000000.0,2667000000.0,0.0,0.0,5.64,10.44
3486,株式会社グローバル・リンク・マネジメント,17493127480.0,424400000.0,1790000.0,64482059000.0,5732390000.0,0.02,0.0,8.89,56.29
7774,株式会社ジャパン・ティッシュエンジニアリング,27046393200.0,150000000.0,0.0,2455474000.0,218639000.0,0.01,0.0,8.9,-2.34
3910,株式会社エムケイシステム,1698964000.0,0.0,97435000.0,3290195000.0,30266000.0,0.0,0.0,0.92,24.63
4380,株式会社Ｍマート,6015684000.0,0.0,0.0,0.0,521644000.0,0.0,0.0,0.0,0.0
2329,株式会社東北新社,92816373324.0,8854000000.0,158000000.0,45686000000.0,2682000000.0,0.1,0.02,5.87,-13.5
3948,光ビジネスフォーム株式会社,6937645742.0,1227487000.0,26114000.0,7915177000.0,178547000.0,0.18,0.02,2.26,-19.86
9119,飯野海運株式会社,113800500000.0,25660000000.0,1827000000.0,141866000000.0,17100000000.0,0.23,0.07,12.05,2.84
6977,株式会社日本抵抗器製作所,1054000000.0,308521000.0,7929000.0,6454650000.0,1943000.0,0.29,0.03,0.03,-9.94
6062,株式会社チャーム・ケア・コーポレーション,42656448000.0,10000000.0,100000000.0,47829000000.0,5386000000.0,0.0,10.0,11.26,26.24
3943,大石産業株式会社,11258896000.0,1528000000.0,46000000.0,23485000000.0,904000000.0,0.14,0.03,3.85,6.92
5869,株式会社早稲田学習研究会,10874981250.0,524590000.0,0.0,6986676000.0,1492867000.0,0.05,0.0,21.37,8.1
6630,ヤーマン株式会社,49304060000.0,300000000.0,12000000.0,32023828000.0,416279000.0,0.01,0.04,1.3,-25.52
3179,シュッピン株式会社,28406580984.0,0.0,6755000.0,52658393000.0,3396866000.0,0.0,0.0,6.45,7.81
7018,内海造船株式会社,12346440000.0,1014000000.0,24000000.0,44648000000.0,1415000000.0,0.08,0.02,3.17,-3.74
1301,株式会社　極洋,55619190000.0,14053000000.0,257000000.0,302681000000.0,11079000000.0,0.25,0.02,3.66,15.7
1969,高砂熱学工業株式会社,519420377790.0,43220000000.0,926000000.0,381661000000.0,32415000000.0,0.08,0.02,8.49,5.03
3909,株式会社ショーケース,3452918400.0,42091000.0,0.0,6211422000.0,343635000.0,0.01,0.0,5.53,9.29
7686,株式会社カクヤスグループ,13841919900.0,380000000.0,0.0,134514000000.0,1781000000.0,0.03,0.0,1.32,3.95
3042,株式会社セキュアヴェイル,2376210000.0,59397000.0,0.0,1149075000.0,35121000.0,0.02,0.0,3.06,4.56
8022,美津濃株式会社,70644324000.0,9569000000.0,282000000.0,240335000000.0,20777000000.0,0.14,0.03,8.65,4.62
3231,野村不動産ホールディングス株式会社,157294829860.29053,189916000000.0,137000000.0,368456000000.0,118958000000.0,1.21,0.0,32.29,2.58
4410,ハリマ化成グループ株式会社,21072640000.0,9292000000.0,151000000.0,101006000000.0,2083000000.0,0.44,0.02,2.06,9.4
6419,株式会社マースグループホールディングス,65479040000.0,16113027000.0,753528000.0,42250771000.0,12331581000.0,0.25,0.05,29.19,15.52
7128,フルサト・マルカホールディングス株式会社,58231188000.0,3116000000.0,176000000.0,161716000000.0,3860000000.0,0.05,0.06,2.39,-6.51
6379,レイズネクスト株式会社,98748360619.0,4711000000.0,203000000.0,0.0,10858000000.0,0.05,0.04,0.0,0.0
7539,株式会社アイナボホールディングス,8141826180.0,2222055000.0,42679000.0,89782840000.0,2171260000.0,0.27,0.02,2.42,4.29
6822,大井電気株式会社,4637850000.0,664452000.0,12020000.0,29046192000.0,1484454000.0,0.14,0.02,5.11,3.3
7846,株式会社パイロットコーポレーション,172988090800.0,8937000000.0,602000000.0,126168000000.0,17805000000.0,0.05,0.07,14.11,6.39
4169,ＥＮＥＣＨＡＮＧＥ株式会社,9280705200.0,1018705000.0,0.0,4379001000.0,359435000.0,0.11,0.0,8.21,17.27
3288,株式会社オープンハウスグループ,797331192000.0,33371000000.0,1594000000.0,1295862000000.0,119088000000.0,0.04,0.05,9.19,12.83
1605,株式会社ＩＮＰＥＸ,2579340233249.5,26545000000.0,109662000000.0,0.0,56017000000.0,0.01,4.13,0.0,0.0
6960,フクダ電子株式会社,258189480000.0,14740000000.0,252000000.0,139007000000.0,25874000000.0,0.06,0.02,18.61,-0.94
3556,リネットジャパングループ株式会社,8863778200.0,104361000.0,0.0,10725189000.0,862718000.0,0.01,0.0,8.04,9.8
4552,ＪＣＲファーマ株式会社,87408364000.0,9629000000.0,34000000.0,33072000000.0,0.0,0.11,0.0,0.0,-22.86
3817,株式会社ＳＲＡホールディングス,71475600000.0,9323000000.0,262000000.0,51617000000.0,7940000000.0,0.13,0.03,15.38,9.53
8011,株式会社三陽商会,34170282338.0,6298000000.0,259000000.0,60526000000.0,2715000000.0,0.18,0.04,4.49,-1.35
1726,株式会社ビーアールホールディングス,15066555000.0,476000000.0,4000000.0,40770000000.0,1953000000.0,0.03,0.01,4.79,1.27
8860,フジ住宅株式会社,25020471000.0,872711000.0,23818000.0,123927013000.0,7894203000.0,0.03,0.03,6.37,2.94
6946,日本アビオニクス株式会社,69319140000.0,19000000.0,1000000.0,20122000000.0,2796000000.0,0.0,0.05,13.9,11.45
4760,株式会社アルファ,2570566752.0,65810000.0,0.0,6124357000.0,114310000.0,0.03,0.0,1.87,13.84
9692,株式会社シーイーシー,79222941200.0,2231000000.0,26000000.0,56208000000.0,6696000000.0,0.03,0.01,11.91,5.81
3996,サインポスト株式会社,3901863475.0,7193000.0,0.0,3023515000.0,200016000.0,0.0,0.0,6.62,3.2
6408,小倉クラッチ株式会社,5778361560.0,1010000000.0,31000000.0,43907000000.0,464000000.0,0.17,0.03,1.06,0.96
9984,ソフトバンクグループ株式会社,15721598984850.0,512128000000.0,2490000000.0,0.0,304715000000.0,0.03,0.0,0.0,0.0
1980,ダイダン株式会社,208212390000.0,17116000000.0,391000000.0,262732000000.0,23037000000.0,0.08,0.02,8.77,33.08
4371,株式会社コアコンセプト・テクノロジー,21229946400.0,196091000.0,23286000.0,19166906000.0,2007379000.0,0.01,0.12,10.47,20.39
